"countrycode","country","year","polity5","democracy","gdppc","gdppc_growth","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","oda","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_libdem","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"ECU","ECUADOR",1960,1,1,450.776317102259,NA,NA,NA,NA,NA,NA,33.6548595411915,NA,NA,NA,NA,4590891,50.1373045014574,NA,40.9723697497122,NA,NA,53538833.6181641,NA,NA,NA,NA,NA,1.87069153785706,NA,53.396,51.511,55.336,NA,NA,NA,NA,2.37623678350892,"Americas","South America",0.496,-0.048,0.316,-0.846,0.552,-0.124,-0.328,1.822,0.617,0.125,0.5,0.5,0.375,0.5,0.75,0,0,0.125,0,0.25,0,0,0.125,0.183,0.783,-0.501,0.234,-0.866,-2.076,-0.739,-0.127,-2.173,-0.525,-0.85,0.448,-0.762,-1.437,1.86,-0.064,-0.54,-2.29,0.851
"ECU","ECUADOR",1961,1,1,371.395176462235,-17.6098738173098,NA,NA,NA,NA,NA,34.0353982997317,NA,NA,NA,NA,4722331,50.1251818222823,NA,41.1327053605548,NA,NA,92503158.5693359,NA,NA,NA,NA,NA,NA,NA,54.052,52.093,56.072,NA,NA,NA,NA,2.04676698378785,"Americas","South America",0.517,0.195,0.316,-0.846,0.552,-0.124,-0.046,1.822,0.617,0.125,0.5,0.5,0.375,0.463,0.732,0,0,0.143,0,0.232,0,0,0.125,0.182,0.805,-0.501,0.234,-0.866,-2.076,-1.182,-0.714,-2.173,-0.525,-0.85,0.448,-0.762,-1.437,1.86,-0.064,-0.54,-2.29,0.854
"ECU","ECUADOR",1962,1,1,312.43541024174,-15.8752105458457,NA,NA,NA,NA,NA,35.2529029760529,NA,NA,NA,NA,4859269,50.1145748465459,NA,40.0821390597629,NA,NA,104256111.14502,NA,NA,NA,NA,NA,NA,NA,54.681,52.649,56.782,NA,NA,NA,NA,2.04545378336297,"Americas","South America",0.517,0.195,0.316,-0.846,0.552,-0.124,-0.046,1.822,0.617,0.125,0.5,0.5,0.375,0.25,0.625,0,0,0.25,0,0.125,0,0,0.125,0.186,0.783,-0.137,0.234,-0.852,-2.076,-0.718,-0.326,-2.173,-0.525,-0.85,0.448,-0.762,-1.437,1.86,-0.064,-0.54,-2.29,0.847
"ECU","ECUADOR",1963,-6,0,364.743594141305,16.7420792217799,NA,NA,NA,NA,NA,34.195749948199,NA,NA,NA,NA,5001716,50.1052938841977,NA,39.8929518451472,NA,NA,127252082.824707,NA,NA,NA,NA,NA,NA,NA,55.322,53.223,57.494,NA,NA,NA,NA,1.76521231065259,"Americas","South America",0.437,-0.121,-0.209,-0.846,0.494,-0.124,-0.21,1.822,0.617,0.125,0.5,0.441,0.375,0.309,0.684,0,0,0.25,0,0.184,0,0,0.125,0.057,0.865,-0.683,0.12,-0.852,-2.194,-0.513,-3.067,-2.173,-0.525,-0.85,0.124,-0.2,NA,NA,NA,NA,-2.29,0.856
"ECU","ECUADOR",1964,-6,0,435.763463220837,19.4711765251779,NA,NA,NA,NA,NA,31.8358566455411,NA,NA,NA,NA,5149918,50.097438444651,NA,40.1243707401477,NA,NA,143045684.814453,NA,NA,NA,NA,NA,NA,NA,55.95,53.775,58.204,NA,NA,NA,NA,1.90995401275775,"Americas","South America",0.437,-0.121,-0.209,-0.846,0.494,-0.124,-0.21,1.822,0.617,0.125,0.5,0.375,0.375,0.375,0.75,0,0,0.25,0,0.25,0,0,0.125,0.059,0.865,-0.683,0.12,NA,-2.194,-0.513,-3.067,-2.173,-0.525,-0.85,0.124,-0.2,NA,NA,NA,NA,-2.29,0.856
"ECU","ECUADOR",1965,-6,0,450.049782719552,3.2784573982227,NA,NA,NA,NA,NA,31.3130788162474,NA,NA,NA,NA,5303963,50.0908566087012,NA,41.0832539783663,NA,NA,159401809.692383,NA,NA,NA,NA,NA,NA,NA,56.524,54.291,58.84,NA,NA,NA,NA,2.0695652173913,"Americas","South America",0.437,-0.121,-0.209,-0.846,0.494,-0.124,-0.21,1.822,0.617,0.125,0.5,0.375,0.375,0.375,0.75,0,0,0.25,0,0.25,0,0,0.125,0.06,0.865,-0.683,0.12,NA,-2.194,-0.513,-3.067,-2.173,-0.525,-0.85,0.124,-0.2,NA,NA,NA,NA,-2.29,0.856
"ECU","ECUADOR",1966,-2,0,444.623111980641,-1.20579343603253,NA,NA,NA,NA,NA,28.0337459253875,NA,NA,NA,NA,5463748,50.0842919394723,NA,42.4413698522947,NA,NA,181810424.804688,NA,NA,NA,NA,NA,NA,NA,57.019,54.771,59.349,NA,NA,NA,NA,1.8242215194411,"Americas","South America",0.437,-0.121,-0.209,-0.846,0.494,-0.124,-0.21,1.822,0.617,0.125,0.5,0.375,0.47,0.375,0.75,0,0,0.25,0,0.25,0,0,0.125,0.065,0.865,-0.683,0.12,NA,-2.194,-0.513,-3.067,-2.173,-0.525,-0.85,0.124,-0.2,NA,NA,NA,NA,-2.29,0.856
"ECU","ECUADOR",1967,2,0,453.645285895565,2.02917339918147,NA,NA,NA,NA,NA,28.4055380642007,NA,NA,NA,NA,5629057,50.0776950739706,NA,42.1198398979459,NA,NA,191130371.09375,NA,NA,NA,NA,NA,NA,NA,57.482,55.19,59.858,NA,NA,NA,NA,1.80442333340465,"Americas","South America",0.476,0.036,-0.209,-0.846,1.022,-0.124,-0.21,1.822,0.617,0.125,0.5,0.375,0.5,0.375,0.75,0,0,0.25,0,0.25,0,0,0.125,0.125,0.792,-0.51,0.207,NA,-2.194,-0.504,-0.883,-2.173,-0.525,-0.85,0.124,-0.2,-1.435,1.887,-0.053,-0.549,-2.29,0.886
"ECU","ECUADOR",1968,5,0,445.227989157148,-1.85547982093542,NA,NA,NA,NA,NA,29.2818942533795,NA,NA,NA,NA,5799680,50.0710901291106,NA,40.6953969924946,NA,NA,154977096.557617,NA,NA,NA,NA,NA,NA,NA,57.946,55.647,60.327,NA,NA,NA,NA,1.92397349775755,"Americas","South America",0.512,0.036,0.117,-0.846,1.022,-0.124,-0.21,1.822,0.617,0.125,0.5,0.5,0.5,0.375,0.75,0,0,0.25,0,0.25,0,0,0.125,0.155,0.788,-0.51,0.207,-0.614,-2.194,-0.504,-0.883,-2.173,-0.525,-0.85,0.124,-0.2,-1.435,1.887,-0.053,-0.549,-2.29,0.857
"ECU","ECUADOR",1969,5,0,520.843984636492,16.9836572095324,NA,NA,NA,NA,NA,26.2521799930883,NA,NA,NA,NA,5975236,50.0641146224183,NA,43.7448142284231,NA,NA,113209327.697754,NA,NA,NA,NA,NA,NA,NA,58.267,55.961,60.655,NA,NA,NA,NA,2.37061630052488,"Americas","South America",0.512,0.036,0.117,-0.846,1.022,-0.124,-0.21,1.822,0.617,0.125,0.5,0.5,0.5,0.375,0.75,0,0,0.25,0,0.25,0,0,0.125,0.197,0.802,-0.51,0.207,-0.614,-2.194,-1.202,-0.883,-2.173,-0.525,-0.85,0.124,-0.2,-1.435,1.887,-0.053,-0.549,-2.29,0.836
"ECU","ECUADOR",1970,0,0,465.040319805007,-10.7140845392371,NA,NA,NA,NA,NA,26.0292779221651,NA,NA,NA,NA,6155387,50.0574862311663,NA,41.6524648286063,0.0208366992407299,0.603234396539406,134471618.652344,NA,NA,NA,NA,NA,2.34910011291504,NA,58.85,56.506,61.277,NA,NA,NA,NA,1.83368971819713,"Americas","South America",0.512,0.036,0.117,-0.846,1.022,-0.124,-0.21,1.822,0.617,0.125,0.434,0.434,0.5,0.309,0.75,0,0,0.184,0,0.184,0,0,0.191,0.093,0.832,-0.51,0.207,-0.614,-2.194,-1.202,-1.211,-2.173,-0.525,-0.85,0.124,-0.2,NA,NA,NA,NA,-2.29,0.836
"ECU","ECUADOR",1971,0,0,434.415880347799,-6.58532994946524,NA,NA,NA,NA,79.53869,25.2587816484435,NA,NA,NA,NA,6340052,50.0517976824165,NA,41.4591158414763,0.0319320365559042,0.721419590315677,138010101.318359,NA,NA,NA,NA,NA,NA,NA,59.343,56.958,61.814,NA,NA,NA,NA,1.85402516979624,"Americas","South America",0.494,-0.103,0.117,-0.846,1.022,-0.124,-0.21,1.822,0.617,0.125,0.375,0.375,0.5,0.25,0.75,0,0,0.125,0,0.125,0,0,0.25,0.089,0.851,-0.51,0.207,NA,-2.194,-1.202,-1.642,-2.173,-0.525,-0.85,0.124,-0.2,NA,NA,NA,NA,-1.955,0.871
"ECU","ECUADOR",1972,-5,0,487.972047217986,12.3283170097993,NA,NA,NA,NA,NA,25.8356518844639,NA,NA,NA,NA,6529034,50.0471432680547,NA,42.0318672553588,0.722424845709208,1.45422603565694,114922409.057617,NA,NA,NA,NA,NA,NA,NA,59.816,57.398,62.324,NA,NA,NA,NA,1.99002320804546,"Americas","South America",0.494,-0.103,0.117,-0.846,1.022,-0.124,-0.21,1.822,0.617,0.125,0.266,0.266,0.5,0.25,0.859,0,0,0.016,0,0.125,0,0,0.25,0.075,0.853,0.595,0.095,NA,-2.194,-0.02,-2.395,-2.173,-0.525,-0.85,-0.881,-0.2,NA,NA,NA,NA,-1.955,0.806
"ECU","ECUADOR",1973,-5,0,578.954930783286,18.6451015143202,NA,NA,NA,NA,80.0407,25.3754990501017,NA,NA,NA,NA,6722033,50.0434020481601,NA,44.5554758617853,2.80924506220655,3.78153861118502,153746109.008789,NA,NA,NA,NA,NA,NA,NA,60.306,57.853,62.85,NA,NA,NA,NA,1.9765704092947,"Americas","South America",0.459,-0.103,-0.317,-0.846,1.022,-0.124,-0.006,1.822,0.617,0.125,0.125,0.25,0.5,0.25,1,0,0,0,0,0.125,0,0,0.25,0.064,0.855,0.595,0.095,NA,-2.194,-0.02,-2.587,-2.173,-0.525,-0.85,-0.881,-0.2,NA,NA,NA,NA,-1.955,0.806
"ECU","ECUADOR",1974,-5,0,953.846558260516,64.7531625596534,NA,NA,NA,NA,80.97535,24.0938427821548,NA,NA,NA,NA,6918573,50.0398637175417,NA,45.7339007800978,7.83255695502559,8.41494089000531,132956451.416016,NA,NA,NA,NA,NA,NA,NA,60.7,58.27,63.219,NA,NA,NA,NA,2.01588995612475,"Americas","South America",0.459,-0.103,-0.317,-0.846,1.022,-0.124,-0.006,1.822,0.617,0.125,0.125,0.25,0.5,0.25,1,0,0,0,0,0.125,0,0,0.25,0.066,0.869,0.223,0.095,NA,-2.194,-0.506,-2.817,-2.173,-0.525,-0.85,-0.881,-0.2,NA,NA,NA,NA,-1.955,0.821
"ECU","ECUADOR",1975,-5,0,1086.17615086517,13.8732578587878,NA,NA,NA,NA,80.34071,22.3551822334737,NA,NA,NA,NA,7118251,50.0356337532914,NA,48.5796854051342,5.85937661903557,6.5309662715755,156922897.338867,NA,NA,NA,NA,NA,2.54629993438721,NA,61.085,58.674,63.584,NA,NA,NA,NA,2.36680898459254,"Americas","South America",0.459,-0.103,-0.317,-0.846,1.022,-0.124,-0.006,1.822,0.617,0.125,0.125,0.25,0.5,0.25,1,0,0,0,0,0.125,0,0,0.25,0.066,0.869,0.223,0.095,NA,-2.194,-0.506,-2.817,-2.173,-0.525,-0.85,-0.881,-0.2,NA,NA,NA,NA,-1.955,0.821
"ECU","ECUADOR",1976,-5,0,1241.91098461141,14.337898472747,NA,NA,NA,NA,80.7904,20.1177300940648,NA,NA,NA,NA,7320912,50.030638259277,NA,49.3407365624635,6.26975907495402,6.80686675408111,188261184.692383,NA,NA,NA,NA,NA,NA,NA,61.425,59.041,63.896,NA,NA,NA,NA,2.20068766787297,"Americas","South America",0.469,-0.103,-0.317,-0.846,1.239,-0.124,-0.006,1.822,0.617,0.125,0.125,0.25,0.5,0.25,1,0,0,0,0,0.25,0,0,0.125,0.067,0.867,0.223,0.095,NA,-2.194,-0.274,-2.553,-2.173,-0.525,-0.85,-0.881,-0.2,NA,NA,NA,NA,-1.955,0.821
"ECU","ECUADOR",1977,-5,0,1464.94058354719,17.9585817099094,NA,NA,NA,NA,83.90445,18.7030722359671,NA,NA,NA,NA,7526819,50.025754571752,NA,49.271544726955,4.32661744460753,4.91373417939008,120494224.54834,NA,NA,NA,NA,NA,NA,NA,61.935,59.519,64.436,NA,NA,NA,NA,3.08037216906285,"Americas","South America",0.469,-0.103,-0.317,-0.846,1.239,-0.124,-0.006,1.822,0.617,0.125,0.125,0.25,0.5,0.25,1,0,0,0,0,0.25,0,0,0.125,0.07,0.867,0.223,0.095,NA,-2.194,-0.274,-2.553,-2.173,-0.525,-0.85,-0.881,-0.2,NA,NA,NA,NA,-1.955,0.821
"ECU","ECUADOR",1978,-5,0,1541.13760425322,5.20137277660281,NA,NA,NA,NA,85.77794,18.2001239092383,NA,NA,NA,NA,7736167,50.0215287493147,NA,50.1684724246561,4.87918049300881,5.46280890720852,89763786.315918,NA,NA,NA,NA,NA,NA,NA,62.397,59.97,64.904,NA,NA,NA,NA,2.14272648880295,"Americas","South America",0.469,-0.103,-0.317,-0.846,1.239,-0.124,-0.006,1.822,0.617,0.125,0.125,0.25,0.5,0.25,1,0,0,0,0,0.25,0,0,0.125,0.085,0.831,0.223,0.186,0.527,-2.107,-0.176,-1.663,-2.173,-0.609,-0.85,-0.881,-0.2,NA,NA,NA,NA,-1.662,0.72
"ECU","ECUADOR",1979,9,1,1783.29280581578,15.7127566606812,NA,NA,NA,NA,88.93417,16.0225688613038,NA,NA,NA,NA,7948869,50.0174364450385,NA,51.1320038132824,11.1098691939219,11.9762515560887,135075683.59375,NA,NA,NA,NA,NA,NA,NA,62.854,60.425,65.362,NA,NA,NA,NA,1.9874937490116,"Americas","South America",0.627,0.301,0.908,-0.062,1.239,-0.124,-0.006,1.822,0.617,0.125,0.174,0.348,0.5,0.25,1,0,0,0.049,0.049,0.299,0,0,0.125,0.135,0.618,0.757,0.474,0.433,-1.182,1.325,0.299,-0.431,-0.609,-0.511,-0.881,-0.2,NA,NA,NA,NA,-0.89,0.537
"ECU","ECUADOR",1980,9,1,2189.78417657382,22.7944266601854,NA,NA,NA,NA,87.55129,16.1108945516136,NA,NA,NA,NA,8165877,50.0133421064265,NA,53.3466928194198,10.5805004761534,11.3151910687817,78319068.9086914,NA,NA,NA,NA,NA,1.90719997882843,NA,63.326,60.894,65.837,NA,NA,NA,NA,1.78122469851281,"Americas","South America",0.81,1.255,1.684,0.809,1.553,0.994,-1.129,2.167,0.617,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.439,0.53,0.757,1.349,0.433,-0.83,1.325,0.54,-0.431,-0.609,-0.511,0.538,-0.252,-1.268,1.03,0.838,0.046,-1.115,0.553
"ECU","ECUADOR",1981,9,1,2600.57152797996,18.7592620222905,NA,NA,NA,NA,NA,15.7664394894899,NA,NA,NA,NA,8386910,50.0094194405329,NA,53.0134568716264,7.43648308936248,7.98059064689882,94182640.0756836,NA,NA,NA,NA,NA,NA,NA,63.809,61.375,66.323,NA,NA,NA,NA,1.67784031835944,"Americas","South America",0.81,1.255,1.684,0.809,1.553,0.994,-1.129,1.308,0.617,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.44,0.522,0.757,1.349,0.433,-0.83,1.325,0.54,-0.431,-0.609,-0.511,0.538,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.54
"ECU","ECUADOR",1982,9,1,2314.38354547989,-11.00481103561,NA,NA,NA,NA,NA,15.9260653705014,NA,NA,NA,NA,8611298,50.0055392346195,NA,51.8205147512839,4.75132859913941,5.56219457517817,112918640.136719,83.5500030517578,86.7900009155273,80.4100036621094,NA,NA,NA,NA,64.271,61.839,66.782,NA,NA,NA,NA,1.65400283130616,"Americas","South America",0.81,1.255,1.684,0.809,1.553,0.994,-1.129,2.07,0.617,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.441,0.528,0.429,1.349,0.433,-0.83,1.325,0.54,-0.431,-0.609,-0.511,0.538,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.557
"ECU","ECUADOR",1983,9,1,1940.23393200801,-16.1662752140894,NA,NA,NA,NA,NA,16.900845128291,NA,NA,NA,NA,8840417,50.0013913369255,NA,52.5537496191874,8.67513964178264,9.31405506752234,138310119.628906,NA,NA,NA,NA,NA,NA,NA,64.659,62.223,67.176,NA,NA,NA,NA,1.57477834994725,"Americas","South America",0.81,1.255,1.684,0.809,1.553,0.994,-0.147,2.07,0.617,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.444,0.528,0.429,1.349,0.433,-0.83,1.325,0.54,-0.431,-0.609,-0.511,0.538,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.557
"ECU","ECUADOR",1984,9,1,1863.68213493779,-3.94549315973431,NA,NA,NA,NA,NA,18.6133403784386,NA,NA,NA,NA,9074782,49.9968373895924,NA,48.3660060736821,9.35151976845996,9.93016955124747,198046630.859375,NA,NA,NA,NA,NA,NA,NA,65.202,62.758,67.726,NA,NA,NA,NA,1.48523232727441,"Americas","South America",0.626,0.153,1.256,-0.888,1.277,0.994,0.337,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.427,0.539,-0.185,1.349,0.632,-0.83,1.127,0.54,-0.431,-0.609,-0.511,0.538,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.568
"ECU","ECUADOR",1985,9,1,1841.77905481426,-1.17525836154785,NA,NA,NA,NA,NA,18.8789498131776,NA,NA,NA,NA,9311154,49.991971993157,NA,47.762348641032,9.45521760977848,10.0118102149523,215784057.617188,NA,NA,NA,NA,NA,NA,NA,65.625,63.176,68.156,NA,NA,NA,NA,1.77973855389976,"Americas","South America",0.626,0.153,1.256,-0.888,1.277,0.994,0.337,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.409,0.62,-0.883,1.349,0.632,-0.943,-0.411,0.329,-0.431,-0.609,-0.511,-0.462,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.617
"ECU","ECUADOR",1986,9,1,1604.24698102055,-12.8968821299613,NA,NA,NA,NA,NA,20.8114914655921,NA,NA,NA,NA,9545998,49.9876126087197,NA,47.2616522209112,4.68377906637246,5.41787935100932,223907775.878906,NA,NA,NA,NA,NA,NA,NA,66.123,63.638,68.691,NA,NA,NA,NA,1.83738682762294,"Americas","South America",0.626,0.153,1.256,-0.888,1.277,0.994,0.337,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.41,0.619,-0.883,1.349,0.634,-0.943,-0.411,0.329,-0.431,-0.609,-0.511,-0.462,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.616
"ECU","ECUADOR",1987,9,1,1426.01629151663,-11.1099283098253,NA,NA,NA,NA,NA,21.3475716289276,NA,NA,NA,NA,9779290,49.9845336404313,NA,46.9211041709847,4.99756494027957,6.09696281876419,363221649.169922,NA,NA,NA,NA,NA,NA,NA,66.587,64.059,69.202,NA,NA,NA,NA,1.96631614944003,"Americas","South America",0.626,0.153,1.256,-0.888,1.277,0.994,0.337,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.41,0.619,-0.883,1.349,0.634,-0.943,-0.411,0.329,-0.431,-0.609,-0.511,-0.462,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.616
"ECU","ECUADOR",1988,9,1,1303.77906073184,-8.57193788822604,NA,NA,NA,NA,NA,22.0108036177632,NA,NA,NA,NA,10010808,49.9827536381433,NA,44.4188513701523,6.87057152668533,7.8987466224537,286490051.269531,NA,NA,NA,NA,NA,NA,NA,67.038,64.441,69.73,NA,NA,NA,NA,1.61611581675238,"Americas","South America",0.749,1.072,1.256,-0.888,1.277,0.994,-0.373,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.434,0.627,-0.883,1.349,0.641,-0.943,-0.411,0.329,-0.431,-0.609,-0.511,-0.462,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.613
"ECU","ECUADOR",1989,9,1,1356.28045636224,4.02686292575752,NA,NA,NA,NA,NA,22.4006908587262,NA,NA,NA,NA,10241852,49.9820344992293,NA,44.3915768821615,9.05299642422294,10.0823954852772,250102737.426758,NA,NA,NA,NA,NA,NA,NA,67.817,65.123,70.605,NA,NA,NA,NA,1.42669785233533,"Americas","South America",0.877,2.143,1.351,1.11,1.557,0.994,-0.526,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.477,0.559,-0.041,1.349,0.641,-0.838,0.297,0.548,-0.431,-0.609,-0.511,0.531,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.558
"ECU","ECUADOR",1990,9,1,1455.00748510871,7.27924879278077,NA,NA,NA,NA,NA,20.5210053878115,NA,NA,0,NA,10473673,49.9826469663508,88.9417495727539,45.1181275071851,11.991103925352,12.9915656856879,238531341.552734,88.3000030517578,90.5,86.1900024414062,NA,NA,1.6440999508,NA,68.445,65.597,71.398,NA,NA,NA,NA,1.35122222907748,"Americas","South America",0.877,2.143,1.351,1.11,1.557,0.994,-0.526,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.474,0.557,-0.041,1.349,0.619,-0.924,0.297,0.548,-0.431,-0.609,-0.511,0.531,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.556
"ECU","ECUADOR",1991,9,1,1587.36049996672,9.09638034254658,NA,NA,NA,NA,NA,20.8630768323822,NA,NA,NA,NA,10702380,49.9846202433477,89.4261016845703,44.6883903283861,6.18084017507188,7.24141251846212,314363250.732422,NA,NA,NA,NA,NA,NA,NA,69.04,66.049,72.142,NA,NA,NA,NA,1.27147161976289,"Americas","South America",0.877,2.143,1.351,1.11,1.557,0.994,-1.673,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.472,0.556,-0.041,1.349,0.619,-0.924,0.297,0.548,-0.431,-0.609,-0.511,0.531,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.555
"ECU","ECUADOR",1992,9,1,1655.44613192632,4.28923561856475,NA,NA,NA,NA,NA,18.9221169961655,NA,NA,0.00512,NA,10930128,49.9871501950526,89.9099426269531,44.6020559030867,6.68067546189167,7.57641297443625,319108734.130859,NA,NA,NA,NA,NA,NA,NA,69.468,66.438,72.6,NA,NA,NA,NA,1.21330539339896,"Americas","South America",0.877,2.143,1.351,1.11,1.557,0.994,-1.673,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.472,0.558,-0.041,1.349,0.634,-0.924,0.297,0.548,-0.431,-0.609,-0.511,0.531,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.55
"ECU","ECUADOR",1993,9,1,1697.88884141445,2.56382304863902,NA,NA,NA,NA,NA,23.4031589633143,NA,NA,0.0164,NA,11154274,49.9898065979014,90.3907241821289,44.2870525020328,6.52474732068662,6.94166997844564,286619201.660156,NA,NA,NA,NA,NA,1.6000000238,NA,70.07,66.983,73.245,NA,NA,NA,NA,1.5053435537415,"Americas","South America",0.856,1.918,1.351,1.11,1.557,0.994,-1.673,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.457,0.595,-1.093,1.349,0.634,-0.836,0.376,0.752,-0.431,-0.609,-0.511,-0.467,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.632
"ECU","ECUADOR",1994,9,1,1996.85894789444,17.6083439143713,NA,NA,NA,NA,91.98211,22.1459459595206,NA,NA,0.0348,NA,11372197,49.9925783916179,90.8653869628906,46.0340844660993,5.8266784850764,6.69476702573695,282837402.34375,NA,NA,NA,NA,NA,NA,NA,70.876,67.713,74.111,NA,0.557013809680939,NA,NA,1.31569135777556,"Americas","South America",0.864,1.918,1.351,0.991,1.958,0.994,-1.469,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.453,0.59,-1.093,1.349,0.647,-0.836,0.376,0.752,-0.431,-0.609,-0.511,-0.467,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.623
"ECU","ECUADOR",1995,9,1,2108.00698245316,5.56614350131834,NA,NA,NA,NA,92.52188,21.9121688235555,NA,NA,0.0438,NA,11590514,49.9961304566708,89.830167,47.8071197724812,6.45365140471758,7.81653810988059,239337493.896484,NA,NA,NA,NA,NA,NA,NA,71.349,68.06,74.717,NA,NA,NA,NA,1.98760353101763,"Americas","South America",0.864,1.918,1.351,0.991,1.958,0.994,-1.469,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.454,0.594,-1.093,1.349,0.647,-0.879,0.245,0.752,-0.431,-0.609,-0.511,-0.467,-0.252,-1.268,1.03,0.838,0.046,-0.818,0.618
"ECU","ECUADOR",1996,9,1,2135.8479374308,1.32072403978664,NA,NA,NA,NA,93.75276,20.7500581031484,NA,NA,0.0862,NA,11810950,49.9996189976251,91.7841186523438,49.4611755952499,7.78787008443719,9.06384330500035,309776428.222656,NA,NA,NA,NA,NA,1.5499999523,NA,71.82,68.571,75.121,NA,NA,NA,NA,1.6897249235818,"Americas","South America",0.864,1.918,1.351,0.991,1.958,0.994,-1.469,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.451,0.615,-1.093,1.349,0.64,-0.879,-0.06,0.367,-0.431,-0.609,-0.511,-0.467,-0.252,-1.268,1.03,0.838,0.167,-0.818,0.618
"ECU","ECUADOR",1997,9,1,2340.76600026857,9.59422528385917,NA,NA,NA,NA,96.26485,20.1087737333262,NA,NA,0.11,NA,12031127,50.0025226231923,92.2220764160156,50.1865605095813,6.17219683622489,7.15232502703141,230677444.458008,NA,NA,NA,NA,NA,NA,NA,72.007,68.728,75.346,NA,NA,NA,NA,1.8110665611487,"Americas","South America",0.864,1.918,1.351,0.991,1.958,0.994,-0.315,2.07,1.013,0.125,0.25,0.75,0.5,0.375,0.75,0.125,0.125,0.25,0.125,0.5,0,0,0,0.459,0.583,-0.15,1.349,0.613,-0.879,-0.001,0.071,-0.431,-0.609,-0.511,0.569,-0.252,-1.268,1.03,0.838,0.167,-0.818,0.568
