"","countrycode","country","year","polity5","democracy","gdppc","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name"
"79","BLZ","BELIZE",1998,NA,1,4127.93718607471,NA,NA,NA,NA,NA,10.6347498655191,NA,NA,2.09,14.6014523937601,225173,49.4175589435678,89.5891265869141,57.4986551909629,0,0.331381514331657,NA,NA,NA,NA,NA,NA,NA,68.906,66.618,71.522,NA,0.478954464197159,NA,NA,NA,"Americas","Central America"
"80","BLZ","BELIZE",1999,NA,1,4291.83168210625,118.368881225586,NA,97.7356033325195,96.1891784667969,97.74424,11.0572356910772,NA,NA,4.08,12.7474631342164,233059,49.4280393721735,89.7278671264649,59.0502374406398,0,0.282795926405084,NA,NA,NA,NA,NA,NA,NA,68.976,66.646,71.668,NA,0.462176293134689,NA,NA,NA,"Americas","Central America"
"81","BLZ","BELIZE",2000,NA,1,4729.67080428075,118.149200439453,NA,100.551406860352,96.491813659668,94.82919,10.6374571955396,15.8,NA,5.96,13.0247168320309,240799,49.4401993355482,89.8436584472656,57.1340767407147,0,0.205648153993696,NA,NA,NA,NA,3.09182477,1.9,49,68.911,66.576,71.627,NA,NA,NA,NA,0.637640601035117,"Americas","Central America"
"82","BLZ","BELIZE",2001,NA,1,4721.81625660785,117.525131225586,NA,98.1203002929688,103.410949707031,91.96333,9.50289904502046,NA,NA,NA,13.9030951568895,248379,49.4762015959546,89.9410400390625,59.1277285129604,0,0.204856054940229,80.9000015258789,80.4000015258789,81.3000030517578,NA,3.58663416,NA,61,68.944,66.619,71.66,NA,NA,NA,NA,0.640861919286908,"Americas","Central America"
"83","BLZ","BELIZE",2002,NA,1,4861.74314184267,113.359191894531,NA,NA,NA,NA,9.17527015626883,15.76133,NA,5.68,14.460330213313,256009,49.5349772859548,90.0260772705078,59.9485799220665,0,0.214525511494211,NA,NA,NA,NA,3.69127417,NA,59,69.528,67.112,72.364,NA,NA,NA,NA,0.635154452981164,"Americas","Central America"
"84","BLZ","BELIZE",2003,NA,1,4962.08962013799,117.999946594238,NA,96.0048065185547,101.39924621582,92.11363,10.4553441821377,NA,NA,NA,14.5081748032699,263780,49.5960664338978,90.1048278808594,61.4409045763618,0,0.209561895130113,NA,NA,NA,NA,3.64453149,1.2999999523,42,69.819,67.444,72.599,NA,NA,NA,NA,0.658829265439533,"Americas","Central America"
"85","BLZ","BELIZE",2004,NA,1,5156.09817143194,119.636672973633,NA,99.6143569946289,100.703147888184,93.30201,10.3401506228361,15.75733,NA,9.8,14.8487346967912,271688,49.6569594534908,90.1833572387695,61.4591141092908,0,0.185339714258494,NA,NA,NA,NA,3.53016114,1.3,35,70.152,67.765,72.954,NA,NA,NA,NA,0.682599472357748,"Americas","Central America"
"86","BLZ","BELIZE",2005,NA,1,5272.74417207961,119.476409912109,NA,103.067848205566,102.170639038086,92.96664,9.73592325163565,NA,NA,17,16.0936302925523,279731,49.7163346214756,90.2677307128906,62.4597443981152,0.0302356662908637,0.216624955471021,NA,NA,NA,NA,3.55393219,1.2,41,70.335,68.02,73.042,NA,NA,NA,NA,0.732853762105928,"Americas","Central America"
"87","BLZ","BELIZE",2006,NA,1,5527.16775856439,119.14533996582,NA,103.07470703125,99.9123077392578,93.62886,9.51513056594287,15.75333,NA,24,16.6681016874588,287878,49.7747317449345,90.9885308574549,60.4311347138862,2.1564696584244,2.3394592469035,NA,NA,NA,NA,3.56430817,1.3,34,70.535,68.227,73.233,NA,NA,95.8361387252808,NA,0.776926086363979,"Americas","Central America"
"88","BLZ","BELIZE",2007,NA,1,5765.28199932455,117.114227294922,NA,101.242240905762,105.803321838379,93.3871,8.68724737859528,NA,NA,24.6,17.3295061800715,296100,49.8297872340425,90.4782562255859,60.0638509753383,2.82529999150958,3.04354958283073,NA,NA,NA,NA,4.07201815,1.2,24,70.652,68.341,73.359,NA,NA,NA,NA,0.811211021812404,"Americas","Central America"
"89","BLZ","BELIZE",2008,NA,1,5713.28126796797,114.764373779297,NA,97.4541473388672,98.3411712646484,93.81454,8.33285410316867,15.74933,NA,26.3,17.0785841624015,304361,49.8808980125575,90.6150207519531,60.3369946517914,4.54726478814353,4.78778762102232,NA,NA,NA,NA,4.5307498,1.14,33,70.665,68.353,73.376,NA,NA,NA,NA,1.08251738711146,"Americas","Central America"
"90","BLZ","BELIZE",2009,NA,1,5401.22963143045,114.128028869629,NA,99.1019515991211,102.434463500977,94.92075,8.5430855789162,NA,NA,27.2,17.8005922416346,312614,49.9293057892481,90.7728118896484,61.6020136215576,2.97041788271908,3.21021774100455,NA,NA,NA,NA,4.52340269,1.11,32,70.806,68.445,73.584,NA,NA,NA,NA,1.02740602554967,"Americas","Central America"
"91","BLZ","BELIZE",2010,NA,1,5451.13897172477,112.668518066406,NA,101.895011901855,97.6375885009766,95.41596,8.76439250730366,15.74533,NA,28.2,18.8848026579596,320245,49.9245889865572,89.9172243747798,61.7259552042161,3.81365912702217,4.21853544863999,NA,NA,NA,NA,4.49390221,1.12,52,70.875,68.466,73.715,NA,NA,NA,NA,0.882120947796902,"Americas","Central America"
"92","BLZ","BELIZE",2011,NA,1,5582.22170621269,112.076461791992,NA,101.64640045166,103.91349029541,95.14914,8.88590897895515,NA,NA,30.7,18.3662735009989,327298,49.8710655121632,91.6817359855335,61.0656522809994,5.39177359139515,5.75130266465738,NA,NA,NA,NA,4.54752827,1.09,26,70.975,68.512,73.874,NA,NA,96.1619913578033,91.3544178009033,0.847261619469757,"Americas","Central America"
"93","BLZ","BELIZE",2012,NA,1,5709.68918765363,115.074172973633,NA,106.015609741211,109.451461791992,96.65387,10.4168848853043,15.74133,NA,31,18.4367889609301,334414,49.823571979642,91.3423233032227,62.061380538389,3.61620294980385,3.9491024337509,NA,NA,NA,NA,4.36309099,1.08,29,71.134,68.583,74.142,NA,NA,NA,NA,0.799645823373709,"Americas","Central America"
"94","BLZ","BELIZE",2013,NA,1,5950.20299917747,113.438339233398,NA,102.487937927246,103.265090942383,95.743,10.0922395769278,NA,NA,33.6,18.4937251528717,341627,49.7813398277649,91.5541839599609,62.2383470667815,2.37815923726399,2.7478714589422,NA,NA,NA,NA,4.44159889,1.08,40,71.276,68.67,74.34,NA,NA,NA,NA,0.875994241454445,"Americas","Central America"
"95","BLZ","BELIZE",2014,NA,1,6128.14288539305,112.721199035645,NA,104.974487304688,102.833381652832,96.35903,10.1788846018941,15.73733,NA,38.7,19.8624877918859,348923,49.7443554719966,91.7720565795898,61.9057640593944,1.66821698471204,2.06063048735068,NA,NA,NA,NA,4.89683533,1.03,23,71.437,68.779,74.552,NA,NA,NA,NA,0.931581993475936,"Americas","Central America"
"96","BLZ","BELIZE",2015,NA,1,6154.49593498217,113.607513427734,NA,106.141693115234,105.075477600098,96.20372,9.61446387451266,NA,NA,41.6,19.7061148432548,356333,49.7091204014223,91.8,62.1736850505005,0.50187422826991,0.832694636763692,90.9160385131836,90.1562881469727,91.6316070556641,8.83975028991699,4.66880131,0.96,25,71.647,68.948,74.803,NA,NA,96.9863951206207,94.7517991065979,0.892029622473818,"Americas","Central America"
"97","BLZ","BELIZE",2016,NA,1,6142.49873185177,115.647926330566,NA,105.542778015137,105.980667114258,96.11602,7.7024372823855,15.73333,NA,44.6,20.638172688376,364705,49.6379265433707,92.2143173217773,61.8404606731542,0.324173047828252,0.707884094800211,NA,NA,NA,NA,4.78280401,0.94,37,71.843,69.136,74.986,NA,NA,NA,NA,0.961415089078378,"Americas","Central America"
"98","BLZ","BELIZE",2017,NA,1,6072.58267640581,114.81812286377,NA,102.944938659668,102.453826904297,96.18248,8.56020826898469,NA,NA,48.9,21.3441343070203,373202,49.5689990112567,NA,62.5512950624366,0.383066806127611,0.740544655771488,NA,NA,NA,NA,4.63350248,1.04,36,72.062,69.339,75.217,NA,NA,NA,NA,1.00847400642723,"Americas","Central America"
"99","BLZ","BELIZE",2018,NA,1,6031.28139580144,113.662620544434,NA,104.764358520508,104.173347473145,95.94237,7.1427014063011,15.72933,NA,53.6,NA,380226,49.5653912005197,NA,63.8765943529925,0.502364606863084,0.796890251194486,NA,NA,NA,NA,4.76723623,1.03,30,72.322,69.605,75.45,NA,NA,NA,NA,1.00824449263405,"Americas","Central America"
"100","BLZ","BELIZE",2019,NA,1,6190.04792278445,112.805587768555,NA,102.514259338379,103.027030944824,NA,6.53602981200017,NA,NA,58.8,NA,385829,49.6086338990431,NA,64.131390528828,0.336504088611723,0.584709328866043,NA,NA,NA,NA,4.84424496,NA,27,72.577,69.871,75.668,NA,NA,NA,NA,1.01069424875085,"Americas","Central America"
"101","BLZ","BELIZE",2020,NA,1,5227.19363786168,110.308288574219,NA,105.263160705566,105.125411987305,NA,8.37555376067748,15.72533,NA,64.4,NA,390812,49.6526453963681,NA,61.2820324546589,0.135640326595164,0.478914006262091,NA,NA,NA,NA,5.35447645,NA,27,71.58,69.047,74.463,NA,NA,NA,NA,1.25112140600777,"Americas","Central America"
"102","BOL","BOLIVIA",1960,4,0,100.815082854737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3702323,50.7516364054774,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84541928768158,NA,43.338,41.17,45.562,NA,NA,NA,NA,NA,"Americas","South America"
"103","BOL","BOLIVIA",1961,4,0,107.443477717784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3778731,50.7469571133801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.628,41.471,45.838,NA,NA,NA,NA,1.20346398630851,"Americas","South America"
"104","BOL","BOLIVIA",1962,4,0,115.079059551545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3857493,50.7400404200449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.002,41.888,46.162,NA,NA,NA,NA,1.15869999293218,"Americas","South America"
"105","BOL","BOLIVIA",1963,4,0,121.353276906598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3938913,50.7311281056474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.335,42.217,46.496,NA,NA,NA,NA,1.32641201559317,"Americas","South America"
"106","BOL","BOLIVIA",1964,-4,0,133.876179179232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4022996,50.7215395495147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.674,42.552,46.838,NA,NA,NA,NA,NA,"Americas","South America"
"107","BOL","BOLIVIA",1965,-4,0,145.58711267745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109796,50.7113491764555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.09,42.959,47.263,NA,NA,NA,NA,NA,"Americas","South America"
"108","BOL","BOLIVIA",1966,-4,0,157.754997559262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4199550,50.700622685764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.479,43.319,47.682,NA,NA,NA,NA,NA,"Americas","South America"
"109","BOL","BOLIVIA",1967,-4,0,174.31274303611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292572,50.6886547272824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.904,43.783,48.064,NA,NA,NA,NA,NA,"Americas","South America"
"110","BOL","BOLIVIA",1968,-4,0,193.51655736171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4388944,50.674945955109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.342,44.229,48.49,NA,NA,NA,NA,1.35015218468453,"Americas","South America"
"111","BOL","BOLIVIA",1969,-4,0,205.054759498469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4488232,50.6592573645926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.705,44.667,48.769,NA,NA,NA,NA,1.31822489730177,"Americas","South America"
"112","BOL","BOLIVIA",1970,-5,0,219.353189499224,86.870231628418,NA,NA,NA,NA,19.508359543122,NA,NA,NA,NA,4590010,50.6424169010525,NA,44.3138553219666,0.414649790617165,1.99545883045688,NA,NA,NA,NA,NA,2.32170009613037,NA,47.103,45.043,49.189,NA,NA,NA,NA,1.61221645007261,"Americas","South America"
"113","BOL","BOLIVIA",1971,-7,0,231.058296704132,86.5315933227539,NA,NA,NA,NA,19.8448063921328,NA,NA,NA,NA,4694342,50.6247626132134,NA,46.2354025814382,0.665714020190133,1.60568602023854,NA,NA,NA,NA,NA,NA,NA,47.483,45.467,49.52,NA,NA,NA,NA,1.39158576575288,"Americas","South America"
"114","BOL","BOLIVIA",1972,-7,0,267.89413451881,88.0621566772461,NA,NA,NA,NA,19.2523923444976,NA,NA,NA,NA,4800978,50.6043976873045,NA,43.8277511961723,0.571149783034975,1.60774067196897,NA,NA,NA,NA,NA,NA,NA,47.829,45.927,49.741,NA,NA,NA,NA,1.59554189417413,"Americas","South America"
"115","BOL","BOLIVIA",1973,-7,0,257.341859802045,90.5289001464844,NA,NA,NA,NA,20.1210826210826,NA,NA,NA,NA,4910200,50.5823184391674,NA,41.5400443178221,1.0309604428977,4.62783678157376,NA,NA,NA,NA,NA,NA,NA,48.282,46.375,50.199,NA,NA,NA,NA,1.62263620944444,"Americas","South America"
"116","BOL","BOLIVIA",1974,-7,0,418.379384665927,92.602783203125,NA,NA,NA,NA,21.2463712939609,NA,NA,NA,NA,5022475,50.5591863455395,NA,40.0228430019512,3.52258007760293,8.57918560262433,NA,NA,NA,NA,NA,NA,NA,48.752,46.907,50.601,NA,NA,NA,NA,1.83665409751227,"Americas","South America"
"117","BOL","BOLIVIA",1975,-7,0,468.298148198972,96.8946075439453,NA,NA,NA,NA,20.8445903819776,NA,NA,NA,NA,5137539,50.5350420629328,NA,44.767031048672,2.99141060687901,4.71568892233748,NA,NA,NA,NA,NA,2.05879998207092,NA,49.336,47.494,51.18,NA,NA,NA,NA,2.37123711512529,"Americas","South America"
"118","BOL","BOLIVIA",1976,-7,0,519.994688476886,99.0173110961914,NA,NA,NA,NA,20.6138986957397,NA,NA,NA,NA,5256496,50.5099024140796,NA,45.7369162383156,2.87079668141286,4.28977128412561,63,76,51,NA,NA,NA,NA,49.971,48.182,51.756,NA,NA,NA,NA,2.36715657458444,"Americas","South America"
"119","BOL","BOLIVIA",1977,-7,0,600.288223118602,96.1351470947266,NA,NA,NA,NA,20.177761261052,NA,NA,NA,NA,5379166,50.4836437470046,NA,45.254796302318,1.70014358966065,4.93349327282901,NA,NA,NA,NA,NA,NA,NA,50.387,48.618,52.151,NA,NA,NA,NA,2.24749944085215,"Americas","South America"
"120","BOL","BOLIVIA",1978,-4,0,683.142437042195,97.072868347168,NA,NA,NA,NA,18.4955187362038,NA,NA,NA,NA,5504123,50.456267056532,NA,46.7168426371639,1.97464196310885,5.2938418538521,NA,NA,NA,NA,NA,NA,NA,50.838,49.171,52.493,NA,NA,NA,NA,2.59897009809179,"Americas","South America"
"121","BOL","BOLIVIA",1979,-4,1,801.033733989315,98.5369033813477,NA,NA,NA,NA,18.0501053098326,NA,NA,NA,NA,5630849,50.4274577421629,NA,48.0323689169715,4.44938590228508,8.8102393990601,NA,NA,NA,NA,NA,NA,NA,51.353,49.739,52.952,NA,NA,NA,NA,2.70846107783402,"Americas","South America"
"122","BOL","BOLIVIA",1980,-7,0,772.779523867405,97.370231628418,NA,NA,NA,NA,16.948741225429,NA,NA,NA,NA,5758900,50.3983138449506,NA,44.7379537835141,5.44751163751417,11.6971201422054,NA,NA,NA,NA,NA,NA,NA,51.828,50.245,53.397,NA,NA,NA,NA,3.17239989323544,"Americas","South America"
"123","BOL","BOLIVIA",1981,-7,0,981.381288967307,98.8408432006836,NA,NA,NA,NA,17.2792845177278,NA,NA,NA,NA,5888109,50.3695413299004,NA,44.5307416483227,2.84128762572181,5.13576825558408,NA,NA,NA,NA,NA,NA,NA,52.259,50.708,53.794,NA,NA,NA,NA,3.90220332170092,"Americas","South America"
"124","BOL","BOLIVIA",1982,7,1,930.593009773204,NA,NA,NA,NA,NA,16.0862105042896,NA,NA,NA,NA,6018088,50.3410219325473,NA,44.9220896979842,1.9497511710971,3.88183938441437,NA,NA,NA,NA,NA,NA,NA,52.511,51.025,53.979,NA,NA,NA,NA,1.9818473003102,"Americas","South America"
"125","BOL","BOLIVIA",1983,7,1,880.46117954446,101.062713623047,NA,NA,NA,NA,19.4581425898651,NA,NA,NA,NA,6149060,50.3135519390684,NA,42.4717965049162,2.51904585140964,4.69810993606131,NA,NA,NA,NA,NA,NA,NA,52.861,51.353,54.355,NA,NA,NA,NA,1.49932070318929,"Americas","South America"
"126","BOL","BOLIVIA",1984,7,1,982.081210248484,106.399238586426,NA,NA,NA,NA,21.5458321339619,NA,NA,NA,NA,6281868,50.2880671800172,NA,43.2022088868942,2.28481799586335,3.90523863325772,NA,NA,NA,NA,NA,NA,NA,53.383,51.846,54.91,NA,NA,NA,NA,2.17084173606847,"Americas","South America"
"127","BOL","BOLIVIA",1985,9,1,838.080051738814,NA,NA,NA,NA,NA,19.0156279822215,NA,NA,NA,8.25811409262511,6416185,50.2632795033186,NA,43.4237237453411,2.14769704421791,3.51239464709064,NA,NA,NA,NA,NA,NA,NA,53.777,52.308,55.234,NA,NA,NA,NA,2.01399252543919,"Americas","South America"
"128","BOL","BOLIVIA",1986,9,1,604.257338303133,103.80989074707,NA,NA,NA,NA,16.9331807919147,NA,NA,NA,8.01995452889205,6552479,50.2386501353152,NA,44.2985060895341,1.13382149372689,2.50385639964433,NA,NA,NA,NA,NA,NA,NA,54.247,52.791,55.691,NA,NA,NA,NA,2.34554922832377,"Americas","South America"
"129","BOL","BOLIVIA",1987,9,1,649.708769442851,110.008651733398,NA,NA,NA,NA,16.2961456362267,NA,NA,NA,7.94905256695826,6692162,50.2149081268505,NA,46.7285551656628,1.98031887414419,3.61638536540683,NA,NA,NA,NA,NA,NA,NA,54.901,53.423,56.37,NA,NA,NA,NA,2.37726317649524,"Americas","South America"
"130","BOL","BOLIVIA",1988,9,1,672.607172751221,NA,NA,NA,NA,NA,15.735381118996,NA,NA,NA,7.28055147595597,6835508,50.1924436058822,NA,46.1210229324821,1.45643295413321,5.36042214815822,NA,NA,NA,NA,NA,NA,NA,55.505,54.011,56.991,NA,NA,NA,NA,2.02098131957809,"Americas","South America"
"131","BOL","BOLIVIA",1989,9,1,675.469993900788,98.8462600708008,NA,NA,NA,NA,15.2631401377697,NA,NA,NA,7.09474320469439,6981766,50.1721125898358,NA,46.4244410364696,2.14090278296784,7.4237948553511,NA,NA,NA,NA,NA,NA,NA,56.146,54.58,57.714,NA,NA,NA,NA,2.15628869950008,"Americas","South America"
"132","BOL","BOLIVIA",1990,9,1,682.67681029538,100.68058013916,NA,NA,NA,NA,15.3535992693103,NA,NA,0,7.23622459330852,7130142,50.1530123803986,56.3821678161621,46.1137828884103,2.75361755081365,7.28776717511939,NA,NA,NA,NA,NA,1.317800045,NA,56.797,55.221,58.379,NA,NA,NA,NA,2.81588331884607,"Americas","South America"
"133","BOL","BOLIVIA",1991,9,1,733.935487602519,102.077621459961,NA,NA,NA,NA,15.5420957531421,NA,NA,NA,7.93272957509908,7280289,50.1336347865264,57.853515625,46.6091940226012,1.37366238218404,3.86536252330757,NA,NA,NA,NA,NA,1.4110000134,NA,57.439,55.856,59.025,NA,NA,NA,NA,2.6883248571772,"Americas","South America"
"134","BOL","BOLIVIA",1992,9,1,759.57113496365,102.191772460938,NA,NA,NA,NA,14.4042043052046,NA,NA,NA,8.89978861639267,7430336,50.1152774403846,59.324348449707,47.5194937259488,1.42097317088114,3.83579549195986,80,88,72,NA,NA,NA,NA,57.923,56.257,59.597,NA,NA,NA,NA,2.50611883346961,"Americas","South America"
"135","BOL","BOLIVIA",1993,9,1,756.637016048451,103.140129089355,NA,NA,NA,NA,14.6479622916899,NA,NA,NA,9.51634540053983,7579195,50.0564967577036,60.7921257019043,48.9358470227934,1.3937400044077,3.64155613379886,NA,NA,NA,75.3391418457031,NA,1.3999999762,NA,58.66,56.939,60.394,NA,NA,48.2215464115143,32.0101201534271,1.91634980988593,"Americas","South America"
"136","BOL","BOLIVIA",1994,9,1,774.035669644318,105.242118835449,NA,NA,NA,NA,15.2442867266742,NA,NA,NA,10.0454684272089,7727322,49.9596496690574,64.1,48.3216076437381,1.32063764470926,4.41108909617144,NA,NA,NA,NA,NA,NA,NA,59.282,57.467,61.132,NA,NA,NA,NA,2.25030123424626,"Americas","South America"
"137","BOL","BOLIVIA",1995,9,1,852.754034861444,107.560287475586,NA,NA,NA,NA,14.8592991083324,NA,NA,0.0668,9.72232949409585,7874676,49.8676009019292,63.7062683105469,46.7308234317658,1.67539093460871,5.11080000814782,NA,NA,NA,NA,NA,NA,NA,59.787,57.907,61.722,NA,NA,NA,NA,2.09616225791141,"Americas","South America"
"138","BOL","BOLIVIA",1996,9,1,922.113259069714,108.710441589355,NA,NA,NA,NA,14.1846793837749,NA,NA,0.196,12.2938525238754,8021736,49.7791001847979,71,47.5103918978719,2.08266621438735,4.73280305606934,NA,NA,NA,NA,NA,1.6699999571,NA,60.287,58.427,62.21,NA,NA,NA,NA,1.98680754250518,"Americas","South America"
"139","BOL","BOLIVIA",1997,9,1,970.351843368594,109.83332824707,NA,NA,NA,NA,14.9182592343414,NA,NA,0.448,12.6203460249816,8167900,49.6942420940511,67.330431,49.2203470032769,1.64557088716868,4.01382529219893,NA,NA,NA,NA,NA,NA,NA,60.745,58.896,62.668,NA,0.614592790603638,NA,NA,2.27361030066829,"Americas","South America"
"140","BOL","BOLIVIA",1998,9,1,1022.14506519545,110.73217010498,NA,NA,NA,94.72467,12.6254313762121,NA,NA,0.626,13.5465291507295,8313394,49.6140204590327,71.2,51.7171694015191,1.24033297671521,2.23594806398861,NA,NA,NA,67.2822113037109,NA,NA,NA,61.227,59.346,63.2,NA,NA,62.5624716281891,50.001448392868,2.69111085956905,"Americas","South America"
"141","BOL","BOLIVIA",1999,9,1,979.344494964572,112.537757873535,NA,NA,NA,94.759,13.2579915795139,NA,NA,0.982,12.0397851865925,8459806,49.5391501885504,70.929888,54.2201173752696,1.83148099301924,2.77497627522259,NA,NA,NA,NA,NA,NA,NA,61.655,59.712,63.709,NA,0.629379093647003,NA,NA,2.13328709491197,"Americas","South America"
"142","BOL","BOLIVIA",2000,9,1,975.777060358751,119.13207244873,NA,NA,NA,95.14838,12.9658118842238,57.94489,NA,1.44,12.3308028811412,8606326,49.4706393263094,69.963045,52.1618196573823,3.20071915897547,4.61282788346862,NA,NA,NA,NA,4.39554119,NA,184,62.057,60.098,64.14,5.7175795936,0.636695027351379,68.8200533390045,NA,2.0629715134384,"Americas","South America"
"143","BOL","BOLIVIA",2001,9,1,930.168227214313,118.06078338623,NA,NA,NA,94.89123,13.2556536661742,NA,NA,2.12,11.7825460461138,8752736,49.4116696767731,69.258539,52.653776599304,2.70191454521148,4.33368686543391,87,93,81,NA,4.82522202,NA,179,62.538,60.486,64.74,6.44013099471,0.624214231967926,NA,NA,2.3204467435097,"Americas","South America"
"144","BOL","BOLIVIA",2002,9,1,888.221328974352,118.543472290039,NA,NA,NA,95.16109,12.955118631021,55.68105,NA,3.12,13.1841049760332,8900355,49.3941590650981,63.996855,52.2995520552759,3.20143436722118,4.94485124710044,NA,NA,NA,NA,4.89645052,NA,173,63.068,60.931,65.377,5.7725615537,0.623609244823456,NA,NA,1.99033371462944,"Americas","South America"
"145","BOL","BOLIVIA",2003,8,1,893.013760211149,116.677192687988,NA,NA,NA,95.2292,13.4272369562791,NA,NA,3.51,12.9730003183325,9050700,49.4116200306739,72.3,51.2880547650981,3.57840976144804,5.31627802754268,NA,NA,NA,53.6211738586426,5.19709635,1,168,63.455,61.303,65.782,NA,0.625376462936401,66.5920317173004,57.5543463230133,2.14548339823865,"Americas","South America"
"146","BOL","BOLIVIA",2004,8,1,953.191893246277,115.955810546875,NA,NA,NA,94.82356,13.3223836388477,53.41721,NA,4.44,15.0163488014671,9204287,49.4290866853674,76.0509185791016,49.2849694922866,5.08868092656529,7.4299811875095,NA,NA,NA,NA,4.86315727,1,163,63.819,61.675,66.134,NA,NA,NA,NA,1.89650330503014,"Americas","South America"
