"countrycode","country","year","polity5","democracy","gdppc","gdppc_growth","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_libdem","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"KWT","KUWAIT",2017,-7,0,29047.6535822842,6.30941346842736,NA,NA,NA,NA,85.87088,0.52509203800542,NA,NA,98,NA,4154812,39.3090786206604,NA,56.7891464106888,36.0090908245608,36.7579336114171,96,97,95,NA,4.65326786,2.07,27,79.9160731707317,78.659,81.236,NA,NA,NA,NA,5.60744536433338,"Asia","Western Asia",0.491,0.086,0.277,0.395,0.186,-0.092,-1.87,0.003,1.099,0.778,0,0,0.778,0.333,0.333,0.222,0.222,0.556,0,0.111,0,0.111,0.444,0.296,0.406,0.896,0.183,-0.967,-0.511,-0.349,-0.051,0.87,0.766,1.839,0.566,0.91,-0.596,0.628,1.354,1.525,-0.852,0.682
"KWT","KUWAIT",2018,-7,0,32067.9623689512,10.3977719856486,NA,NA,NA,NA,82.63321,0.44590687055795,0,NA,99.6,NA,4323515,38.4263310224137,NA,51.751277338386,44.0490671354298,45.1522896110691,96,97,95,NA,5.18862629,2.01,22,80.1063658536585,78.841,81.435,NA,NA,NA,NA,5.19085473728776,"Asia","Western Asia",0.475,-0.009,0.277,0.013,0.186,-0.121,-1.87,0.173,0.76,0.778,0,0,0.778,0.333,0.333,0.222,0.222,0.556,0,0.111,0,0.111,0.444,0.293,0.403,0.896,0.107,-0.967,-0.511,-0.349,-0.051,0.87,0.766,1.839,0.566,0.91,-0.596,0.628,1.354,1.525,-0.852,0.682
"KWT","KUWAIT",2019,NA,0,31707.8737464917,-1.12289211991887,NA,NA,NA,NA,NA,0.370434060761879,NA,NA,99.5,NA,4442316,38.3184836858732,NA,54.6024843008685,38.6553473115018,39.8386703389064,NA,NA,NA,NA,5.2627306,2,20,81.969756097561,80.96,83.03,NA,NA,NA,NA,5.42100598376451,"Asia","Western Asia",0.471,-0.07,0.277,0.398,0.313,0.026,-1.931,0.173,0.76,0.875,0,0,0.75,0.25,0.25,0.25,0.25,0.5,0,0.125,0,0.125,0.375,0.296,0.38,0.896,0.107,-0.967,0.111,0.196,-0.051,0.87,0.766,1.839,0.566,0.91,-0.596,0.628,1.452,1.18,-0.852,0.682
"KWT","KUWAIT",2020,NA,0,25236.0755520534,-20.4106975011352,NA,NA,NA,NA,NA,0.49632675317715,0,NA,99.1,NA,4400267,39.0594944165464,NA,66.9624899364062,27.5816891390019,29.2848672951013,96,97,95,NA,6.23488235,2.35,18,78.7609756097561,77.2,80.4,NA,NA,NA,NA,6.56773000462321,"Asia","Western Asia",0.463,-0.054,0.175,0.398,0.313,0.026,-1.931,0.173,0.76,0.875,0,0,0.625,0.25,0.25,0.25,0.25,0.5,0,0.125,0,0.125,0.375,0.289,0.399,0.476,-0.227,-0.827,-0.005,0.196,-0.051,0.87,0.766,1.839,0.566,0.91,-0.596,0.628,1.452,1.18,-0.852,0.698
"LBN","LEBANON",1960,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794406,49.6844638281415,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58133935928345,NA,63.927,62.06,65.917,NA,NA,NA,NA,NA,"Asia","Western Asia",0.418,-0.188,0.229,-1.102,-0.465,1.425,0.763,1.981,2.167,0.25,0,0.5,0.375,0.125,0.625,0,0.25,0.25,0,0.125,0,0.125,0.25,0.225,0.701,-1.39,-1.664,-1.297,-0.753,0.379,1.122,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.842
"LBN","LEBANON",1961,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1850084,49.6610152085069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.267,62.426,66.224,NA,NA,NA,NA,NA,"Asia","Western Asia",0.418,-0.188,0.229,-1.102,-0.465,1.425,0.763,1.981,2.167,0.25,0,0.5,0.375,0.125,0.625,0,0.25,0.25,0,0.125,0,0.125,0.25,0.233,0.694,-1.39,-1.664,-1.297,-0.753,0.379,1.122,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.819
"LBN","LEBANON",1962,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1909578,49.6361759698614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.595,62.748,66.556,NA,NA,NA,NA,NA,"Asia","Western Asia",0.418,-0.188,0.229,-1.102,-0.465,1.425,0.763,1.981,2.167,0.25,0,0.5,0.375,0.125,0.625,0,0.25,0.25,0,0.125,0,0.125,0.25,0.233,0.694,-1.39,-1.664,-1.297,-0.753,0.379,1.122,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.819
"LBN","LEBANON",1963,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970316,49.6121941861102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.879,63.046,66.82,NA,NA,NA,NA,NA,"Asia","Western Asia",0.418,-0.188,0.229,-1.102,-0.465,1.425,0.763,1.981,2.167,0.25,0,0.5,0.375,0.125,0.625,0,0.25,0.25,0,0.125,0,0.125,0.25,0.233,0.694,-1.39,-1.664,-1.297,-0.753,0.379,1.122,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.819
"LBN","LEBANON",1964,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2030543,49.5907252395049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.103,63.31,66.995,NA,NA,NA,NA,3.65625,"Asia","Western Asia",0.418,-0.188,0.229,-1.102,-0.465,1.425,0.763,1.981,2.167,0.25,0,0.5,0.375,0.125,0.625,0,0.25,0.25,0,0.125,0,0.125,0.25,0.232,0.695,-1.39,-1.664,-1.289,-0.753,0.379,1.122,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.818
"LBN","LEBANON",1965,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088831,49.5727993313006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.317,63.54,67.188,NA,NA,NA,NA,3.88873119500426,"Asia","Western Asia",0.418,-0.188,0.229,-1.102,-0.465,1.425,0.763,1.981,2.167,0.25,0,0.5,0.375,0.125,0.5,0,0.25,0.375,0,0.125,0,0.125,0.25,0.232,0.694,-1.455,-1.664,-1.289,-0.753,0.379,1.122,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.82
"LBN","LEBANON",1966,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2148260,49.5586660832488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.504,63.742,67.356,NA,NA,NA,NA,4.16343418670804,"Asia","Western Asia",0.418,-0.188,0.229,-1.102,-0.465,1.425,0.763,1.981,2.167,0.25,0,0.5,0.375,0.125,0.5,0,0.25,0.375,0,0.125,0,0.125,0.25,0.232,0.694,-1.455,-1.664,-1.289,-0.753,0.379,1.122,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.82
"LBN","LEBANON",1967,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2206731,49.5463876414423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.677,63.934,67.507,NA,NA,NA,NA,4.84293193717278,"Asia","Western Asia",0.418,-0.188,0.229,-1.102,-0.465,1.425,1.643,1.981,2.167,0.25,0,0.5,0.375,0.125,0.5,0,0.25,0.375,0,0.125,0,0.125,0.25,0.232,0.694,-1.455,-1.664,-1.289,-0.753,0.379,1.122,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.82
"LBN","LEBANON",1968,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2266368,49.5346298571106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.802,64.066,67.624,NA,NA,NA,NA,4.84437163585303,"Asia","Western Asia",0.418,-0.188,0.229,-1.102,-0.465,1.425,1.643,1.981,2.167,0.25,0,0.5,0.375,0.125,0.5,0,0.25,0.375,0,0.125,0,0.125,0.25,0.231,0.702,-1.455,-1.664,-1.612,-0.753,0.379,1.122,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.838
"LBN","LEBANON",1969,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2328159,49.5233358202769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.918,64.194,67.725,NA,NA,NA,NA,4.64403066812705,"Asia","Western Asia",0.418,-0.188,0.229,-1.102,-0.465,1.425,1.643,1.981,2.167,0.25,0,0.5,0.375,0.125,0.5,0,0.25,0.375,0,0.125,0,0.125,0.25,0.23,0.704,-1.455,-1.664,-1.612,-0.753,0.379,1.122,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.844
"LBN","LEBANON",1970,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2386114,49.5124289954294,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09870004653931,NA,66.018,64.306,67.811,NA,NA,NA,NA,4.33621043978627,"Asia","Western Asia",0.434,-0.188,0.229,-1.102,-0.067,1.425,1.643,1.981,2.167,0.25,0,0.5,0.375,0.125,0.5,0.125,0.25,0.375,0,0.125,0,0.125,0.25,0.228,0.779,-1.455,-1.664,-1.612,-0.753,-1.288,-0.622,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.844
"LBN","LEBANON",1971,3,1,NA,NA,129.433456420898,NA,NA,NA,NA,NA,NA,NA,NA,NA,2446314,49.5014333815828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.12,64.428,67.89,NA,NA,NA,NA,4.00074087794036,"Asia","Western Asia",0.434,-0.188,0.229,-1.102,-0.067,1.425,1.643,1.981,2.167,0.25,0,0.5,0.375,0.125,0.5,0.125,0.25,0.375,0,0.125,0,0.125,0.25,0.228,0.784,-1.562,-1.664,-1.612,-0.753,-1.288,-0.622,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.851
"LBN","LEBANON",1972,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2509729,49.4899845720333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.201,64.513,67.966,NA,NA,NA,NA,5.09033778476041,"Asia","Western Asia",0.434,-0.188,0.229,-1.102,-0.067,1.425,1.643,1.981,2.167,0.25,0,0.5,0.375,0.125,0.5,0.125,0.25,0.375,0,0.125,0,0.125,0.25,0.22,0.794,-1.562,-1.664,-1.62,-1.507,-1.288,-0.622,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.845
"LBN","LEBANON",1973,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2572935,49.4785915695499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.298,64.621,68.05,NA,NA,NA,NA,3.81528931437421,"Asia","Western Asia",0.434,-0.188,0.229,-1.102,-0.067,1.425,1.643,1.981,2.167,0.25,0,0.5,0.375,0.125,0.5,0.125,0.25,0.375,0,0.125,0,0.125,0.25,0.216,0.794,-1.562,-1.664,-1.62,-1.507,-1.288,-0.622,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.842
"LBN","LEBANON",1974,3,1,NA,NA,128.259124755859,NA,NA,NA,97.87249,NA,NA,NA,NA,NA,2635185,49.4678553999604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.41,64.745,68.15,NA,NA,NA,NA,NA,"Asia","Western Asia",0.434,-0.188,0.229,-1.102,-0.067,1.425,1.643,1.981,2.167,0.25,0,0.5,0.375,0.125,0.5,0.125,0.25,0.375,0,0.125,0,0.125,0.25,0.216,0.794,-1.562,-1.664,-1.62,-1.507,-1.288,-0.622,-0.997,0.268,-1.423,-1.073,0.186,-0.666,0.562,0.309,0.388,-0.825,0.842
"LBN","LEBANON",1975,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2693191,49.537537269929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.744,50.615,67.045,NA,NA,NA,NA,NA,"Asia","Western Asia",0.407,-0.188,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,0.25,0,0.5,0.375,0,0.625,0.125,0.375,0.375,0.125,0.125,0.125,0.125,0.25,0.205,0.829,-1.699,-2.232,-1.62,-1.948,-1.396,-0.622,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.388,-1.078,0.87
"LBN","LEBANON",1976,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2726469,49.7723979256687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.436,30.567,45.497,NA,NA,NA,NA,12.1249085142718,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,0.25,0,0.5,0.375,0,0.625,0.125,0.375,0.375,0.125,0.125,0.125,0.125,0.25,0.195,0.759,-1.699,-2.232,-1.62,-1.094,-0.126,1.105,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1977,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2762155,49.9458394095048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.331,56.808,64.171,NA,NA,NA,NA,4.73228442492987,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195,0.759,-1.699,-2.232,-1.62,-1.094,-0.126,1.105,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1978,0,0,NA,NA,83.8927001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,2822682,49.9723312792585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.996,56.358,63.974,NA,NA,NA,NA,8.48960109103307,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195,0.759,-1.699,-2.232,-1.62,-1.094,-0.126,1.105,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2882635,50.0028966553171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.557,55.781,63.704,NA,NA,NA,NA,10.0717488789238,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195,0.759,-1.699,-2.232,-1.62,-1.094,-0.126,1.105,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1980,0,0,NA,NA,104.281227111816,NA,NA,NA,NA,NA,NA,NA,NA,NA,2944763,50.0348245342664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.909,56.177,63.989,NA,NA,NA,NA,12.3571428571429,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195,0.759,-1.699,-2.232,-1.62,-1.094,-0.126,1.105,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1981,0,0,NA,NA,107.688217163086,NA,NA,NA,NA,NA,NA,NA,NA,NA,3008981,50.0644736754648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.279,56.597,64.285,NA,NA,NA,NA,9.58333333333333,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195,0.759,-1.699,-2.232,-1.62,-1.094,-0.126,1.105,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1982,0,0,NA,NA,105.332397460938,NA,NA,NA,NA,NA,NA,NA,NA,NA,3054931,50.1630478190677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.19,41.325,54.704,NA,NA,NA,NA,9.28645130565918,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.809,-1.699,-2.232,-1.62,-1.96,-0.126,-0.657,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1983,0,0,NA,NA,100.903778076172,NA,NA,NA,NA,NA,NA,NA,NA,NA,3094996,50.2847499641357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.752,55.122,67.21,NA,NA,NA,NA,13.4556205877029,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.833,-1.699,-2.232,-1.62,-1.96,-1.415,-0.657,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1984,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3152744,50.3577678231305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.167,55.572,67.537,NA,NA,NA,NA,10.9687267047673,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.833,-1.699,-2.232,-1.62,-1.96,-1.415,-0.657,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1985,0,0,NA,NA,84.955451965332,NA,NA,NA,NA,NA,NA,NA,NA,NA,3217376,50.4266366214694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.574,56.024,67.845,NA,NA,NA,NA,6.28697601510223,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.833,-1.699,-2.232,-1.62,-1.96,-1.415,-0.657,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1986,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3300365,50.4914000447223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.011,56.525,68.161,NA,NA,NA,NA,5.2638395500296,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.833,-1.699,-2.232,-1.62,-1.96,-1.415,-0.657,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1987,0,0,NA,NA,97.9430999755859,NA,NA,NA,NA,NA,NA,NA,NA,NA,3385555,50.5265903305633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.539,59.047,66.183,NA,NA,NA,NA,1.12184657836794,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.833,-1.699,-2.232,-1.62,-1.96,-1.415,-0.657,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1988,0,0,959.153901867443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3454649,50.5352352728164,NA,NA,0,0.0317246337520965,NA,NA,NA,NA,NA,NA,NA,62.92,59.471,66.51,NA,NA,NA,NA,1.18657817109145,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185,0.833,-1.699,-2.232,-1.62,-1.96,-1.415,-0.657,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1989,0,0,771.001121245521,-19.6165370599645,81.77001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,3525285,50.5630892254101,NA,NA,0,0.0413641909734255,NA,NA,NA,NA,NA,NA,NA,65.114,59.85,70.882,NA,NA,NA,NA,NA,"Asia","Western Asia",0.379,-0.419,-0.005,-1.102,-0.067,1.425,1.643,1.981,2.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174,0.833,-1.699,-2.232,-1.62,-1.96,-1.415,-0.657,-0.997,-0.524,-1.423,-1.148,0.186,-0.908,0.562,0.309,0.196,-1.078,0.87
"LBN","LEBANON",1990,NA,0,789.526338484738,2.40274841744591,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3595175,50.6096506038373,97.9086990356445,NA,0,0.0360393357813145,NA,NA,NA,NA,NA,1.6505999565,NA,65.479,60.24,71.196,NA,NA,NA,NA,7.55195134313229,"Asia","Western Asia",0.548,0.479,-0.005,-1.102,0.492,1.425,-0.242,1.981,2.916,0.25,0,0.5,0.375,0.25,0.5,0.125,0.375,0.375,0,0,0,0,0.625,0.197,0.806,-0.687,-2.232,-1.62,-1.96,-1.3,-0.657,-1.071,-0.524,-1.423,-0.469,0.558,-1.164,0.562,0.309,0.231,-1.246,0.836
"LBN","LEBANON",1991,NA,0,1278.42125745633,61.9225597856407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3668912,50.6100308183923,98.0894775390625,NA,0,0.0207238892586347,NA,NA,NA,NA,NA,NA,NA,70.865,69.564,72.07,NA,NA,NA,NA,5.15488867376573,"Asia","Western Asia",0.522,0.344,-0.005,-1.102,0.492,1.425,-0.242,1.981,2.916,0.25,0,0.5,0.375,0.25,0.5,0.125,0.375,0.375,0,0,0,0,0.625,0.194,0.806,-0.687,-2.232,-1.62,-1.96,-1.3,-0.657,-1.071,-0.524,-1.423,-0.469,0.558,-1.164,0.562,0.309,0.231,-1.246,0.836
"LBN","LEBANON",1992,NA,0,1559.38100628446,21.9770867536382,77.1892623901367,NA,NA,NA,NA,NA,NA,NA,NA,NA,3747371,50.567611266672,98.2687530517578,NA,0,0.0156728518810613,NA,NA,NA,NA,NA,3.0827000141,NA,71.169,69.833,72.408,NA,NA,NA,NA,7.98399831561217,"Asia","Western Asia",0.554,0.344,-0.005,-1.102,1.152,1.425,-0.649,1.981,2.916,0.25,0,0.5,0.375,0.25,0.5,0.125,0.375,0.375,0,0,0,0,0.625,0.195,0.803,-0.687,-1.815,-1.625,-1.96,-1.3,-0.657,-1.071,-0.524,-1.423,-0.469,0.558,-1.164,0.562,0.309,0.231,-1.246,0.84
"LBN","LEBANON",1993,NA,0,2078.63864215562,33.298958611045,76.5738220214844,NA,NA,NA,NA,NA,NA,NA,NA,NA,3820647,50.5300018557066,98.4444732666016,NA,0,0.00807118214503067,NA,NA,NA,NA,NA,NA,NA,71.559,70.082,72.937,NA,NA,NA,NA,6.01127876848041,"Asia","Western Asia",0.554,0.344,-0.005,-1.102,1.152,1.425,-0.649,1.981,2.916,0.25,0,0.5,0.375,0.25,0.5,0.125,0.375,0.375,0,0,0,0,0.625,0.192,0.786,-0.687,-1.815,-1.625,-1.96,-1.3,-0.657,-1.071,-0.524,-0.634,-0.469,0.558,-1.164,0.562,0.309,0.231,-1.246,0.847
"LBN","LEBANON",1994,NA,0,2467.76942720577,18.7204633435761,78.9991836547852,NA,NA,NA,NA,6.46664063418966,NA,NA,NA,NA,3889799,50.4972364895975,98.6139831542969,61.8886464366007,0,0.00803337696843982,NA,NA,NA,NA,NA,NA,NA,72.03,70.48,73.478,NA,NA,NA,NA,6.99771316563215,"Asia","Western Asia",0.554,0.344,-0.005,-1.102,1.152,1.425,-0.649,1.981,2.916,0.25,0,0.5,0.375,0.25,0.5,0.125,0.375,0.375,0,0,0,0,0.625,0.191,0.786,-0.687,-1.815,-1.625,-1.96,-1.3,-0.657,-1.071,-0.524,-0.634,-0.469,0.558,-1.164,0.562,0.309,0.231,-1.246,0.847
"LBN","LEBANON",1995,NA,0,2958.74263957462,19.8954248705793,79.324951171875,NA,NA,NA,NA,6.79485642800601,NA,NA,0.0716,NA,3960735,50.4682085522005,98.7743072509766,60.4060195644658,0,0.00989850046330912,NA,NA,NA,NA,NA,NA,NA,72.383,70.794,73.867,NA,NA,NA,NA,6.71192798911137,"Asia","Western Asia",0.554,0.344,-0.005,-1.102,1.152,1.425,-0.237,1.981,2.916,0.25,0,0.5,0.375,0.25,0.5,0.125,0.375,0.375,0,0,0,0,0.625,0.191,0.786,-0.687,-1.815,-1.625,-1.96,-1.3,-0.657,-1.071,-0.524,-0.634,-0.469,0.558,-1.164,0.562,0.309,0.231,-1.246,0.847
"LBN","LEBANON",1996,NA,0,3393.05090749359,14.6788119422719,78.8449172973633,NA,NA,NA,NA,6.18307844332752,NA,NA,0.14,NA,4034781,50.4422420944284,98.9223937988281,61.2359257757386,0,0.00887618405007525,NA,NA,NA,NA,NA,NA,NA,72.614,70.949,74.171,NA,NA,NA,NA,5.66185242685313,"Asia","Western Asia",0.554,0.344,-0.005,-1.102,1.152,1.425,-0.237,1.981,2.916,0.25,0,0.5,0.375,0.25,0.5,0.125,0.375,0.375,0,0,0,0,0.625,0.192,0.787,-0.687,-1.815,-2.192,-1.96,-1.3,-0.657,-1.071,-0.524,-0.634,-0.469,0.558,-1.164,0.562,0.309,0.231,-1.246,0.857
